idstatefrom,idaction,idstateto,probability,reward
0,13,0,0.30120146970362444,8.559999999999995
0,13,1,0.07635876755667072,4.719999999999999
0,13,2,0.08108053004083508,0.8799999999999955
0,13,3,0.08271846539773957,-2.960000000000001
0,13,4,0.08108053004083508,-6.800000000000004
0,13,5,0.07635876755667072,-10.640000000000008
0,13,6,0.06909227008038593,-14.480000000000004
0,13,7,0.06006593399678201,-18.320000000000004
0,13,8,0.050171285388107625,-22.160000000000004
0,13,9,0.0402633996418966,-26.000000000000007
0,13,10,0.031045158143727113,-29.84000000000001
0,13,11,0.022998818816818457,-33.68000000000001
0,13,12,0.016369876692405656,-37.52
0,13,13,0.011194726943501033,-41.36000000000001
0,14,0,0.2321091996232385,10.059999999999995
0,14,1,0.06909227008038593,6.220000000000006
0,14,2,0.07635876755667072,2.3800000000000026
0,14,3,0.08108053004083508,-1.4600000000000009
0,14,4,0.08271846539773957,-5.299999999999997
0,14,5,0.08108053004083508,-9.14
0,14,6,0.07635876755667072,-12.979999999999997
0,14,7,0.06909227008038593,-16.82
0,14,8,0.06006593399678201,-20.66
0,14,9,0.050171285388107625,-24.5
0,14,10,0.0402633996418966,-28.340000000000003
0,14,11,0.031045158143727113,-32.18
0,14,12,0.022998818816818457,-36.019999999999996
0,14,13,0.016369876692405656,-39.86
0,14,14,0.011194726943501033,-43.7
0,15,0,0.1720432656264565,11.559999999999993
0,15,1,0.06006593399678201,7.719999999999999
0,15,2,0.06909227008038593,3.8800000000000026
0,15,3,0.07635876755667072,0.03999999999999915
0,15,4,0.08108053004083508,-3.8000000000000043
0,15,5,0.08271846539773957,-7.640000000000001
0,15,6,0.08108053004083508,-11.479999999999997
0,15,7,0.07635876755667072,-15.32
0,15,8,0.06909227008038593,-19.160000000000004
0,15,9,0.06006593399678201,-23.000000000000004
0,15,10,0.050171285388107625,-26.840000000000003
0,15,11,0.0402633996418966,-30.68
0,15,12,0.031045158143727113,-34.52
0,15,13,0.022998818816818457,-38.36
0,15,14,0.016369876692405656,-42.2
0,15,15,0.011194726943501033,-46.040000000000006
0,16,0,0.12187198023834886,13.059999999999995
0,16,1,0.050171285388107625,9.219999999999999
0,16,2,0.06006593399678201,5.3799999999999955
0,16,3,0.06909227008038593,1.5399999999999991
0,16,4,0.07635876755667072,-2.3000000000000043
0,16,5,0.08108053004083508,-6.140000000000008
0,16,6,0.08271846539773957,-9.979999999999997
0,16,7,0.08108053004083508,-13.82
0,16,8,0.07635876755667072,-17.660000000000004
0,16,9,0.06909227008038593,-21.500000000000007
0,16,10,0.06006593399678201,-25.340000000000007
0,16,11,0.050171285388107625,-29.18
0,16,12,0.0402633996418966,-33.02
0,16,13,0.031045158143727113,-36.86000000000001
0,16,14,0.022998818816818457,-40.7
0,16,15,0.016369876692405656,-44.540000000000006
0,16,16,0.011194726943501033,-48.38
0,17,0,0.08160858059645225,14.55999999999999
0,17,1,0.0402633996418966,10.719999999999999
0,17,2,0.050171285388107625,6.8799999999999955
0,17,3,0.06006593399678201,3.039999999999992
0,17,4,0.06909227008038593,-0.8000000000000043
0,17,5,0.07635876755667072,-4.640000000000008
0,17,6,0.08108053004083508,-8.480000000000004
0,17,7,0.08271846539773957,-12.32
0,17,8,0.08108053004083508,-16.160000000000004
0,17,9,0.07635876755667072,-20.000000000000007
0,17,10,0.06909227008038593,-23.84000000000001
0,17,11,0.06006593399678201,-27.680000000000003
0,17,12,0.050171285388107625,-31.520000000000003
0,17,13,0.0402633996418966,-35.36000000000001
0,17,14,0.031045158143727113,-39.20000000000001
0,17,15,0.022998818816818457,-43.040000000000006
0,17,16,0.016369876692405656,-46.88
0,17,17,0.011194726943501033,-50.720000000000006
0,18,0,0.050563422452725146,16.059999999999995
0,18,1,0.031045158143727113,12.219999999999992
0,18,2,0.0402633996418966,8.379999999999995
0,18,3,0.050171285388107625,4.539999999999992
0,18,4,0.06006593399678201,0.6999999999999886
0,18,5,0.06909227008038593,-3.1400000000000077
0,18,6,0.07635876755667072,-6.980000000000004
0,18,7,0.08108053004083508,-10.820000000000007
0,18,8,0.08271846539773957,-14.660000000000004
0,18,9,0.08108053004083508,-18.500000000000007
0,18,10,0.07635876755667072,-22.34000000000001
0,18,11,0.06909227008038593,-26.180000000000007
0,18,12,0.06006593399678201,-30.020000000000007
0,18,13,0.050171285388107625,-33.86000000000001
0,18,14,0.0402633996418966,-37.70000000000001
0,18,15,0.031045158143727113,-41.54000000000001
0,18,16,0.022998818816818457,-45.38000000000001
0,18,17,0.016369876692405656,-49.220000000000006
0,18,18,0.011194726943501033,-53.06000000000001
0,19,0,0.02756460363590669,17.559999999999995
0,19,1,0.022998818816818457,13.720000000000006
0,19,2,0.031045158143727113,9.879999999999995
0,19,3,0.0402633996418966,6.039999999999999
0,19,4,0.050171285388107625,2.1999999999999957
0,19,5,0.06006593399678201,-1.6400000000000077
0,19,6,0.06909227008038593,-5.479999999999997
0,19,7,0.07635876755667072,-9.32
0,19,8,0.08108053004083508,-13.160000000000004
0,19,9,0.08271846539773957,-17
0,19,10,0.08108053004083508,-20.840000000000003
0,19,11,0.07635876755667072,-24.68
0,19,12,0.06909227008038593,-28.520000000000003
0,19,13,0.06006593399678201,-32.36
0,19,14,0.050171285388107625,-36.2
0,19,15,0.0402633996418966,-40.040000000000006
0,19,16,0.031045158143727113,-43.88
0,19,17,0.022998818816818457,-47.72
0,19,18,0.016369876692405656,-51.56
0,19,19,0.011194726943501033,-55.400000000000006
0,20,0,0.011194726943501033,19.060000000000002
0,20,1,0.016369876692405656,15.219999999999999
0,20,2,0.022998818816818457,11.380000000000003
0,20,3,0.031045158143727113,7.539999999999992
0,20,4,0.0402633996418966,3.6999999999999957
0,20,5,0.050171285388107625,-0.14000000000000767
0,20,6,0.06006593399678201,-3.980000000000004
0,20,7,0.06909227008038593,-7.82
0,20,8,0.07635876755667072,-11.660000000000004
0,20,9,0.08108053004083508,-15.500000000000007
0,20,10,0.08271846539773957,-19.340000000000003
0,20,11,0.08108053004083508,-23.18
0,20,12,0.07635876755667072,-27.020000000000003
0,20,13,0.06909227008038593,-30.860000000000007
0,20,14,0.06006593399678201,-34.7
0,20,15,0.050171285388107625,-38.540000000000006
0,20,16,0.0402633996418966,-42.38
0,20,17,0.031045158143727113,-46.220000000000006
0,20,18,0.022998818816818457,-50.06
0,20,19,0.016369876692405656,-53.900000000000006
0,20,20,0.011194726943501033,-57.74000000000001
0,21,1,0.011194726943501033,16.720000000000006
0,21,2,0.016369876692405656,12.879999999999995
0,21,3,0.022998818816818457,9.04
0,21,4,0.031045158143727113,5.199999999999989
0,21,5,0.0402633996418966,1.3599999999999923
0,21,6,0.050171285388107625,-2.480000000000004
0,21,7,0.06006593399678201,-6.320000000000007
0,21,8,0.06909227008038593,-10.160000000000004
0,21,9,0.07635876755667072,-14.000000000000007
0,21,10,0.08108053004083508,-17.84000000000001
0,21,11,0.08271846539773957,-21.68
0,21,12,0.08108053004083508,-25.520000000000003
0,21,13,0.07635876755667072,-29.360000000000007
0,21,14,0.06909227008038593,-33.20000000000001
0,21,15,0.06006593399678201,-37.040000000000006
0,21,16,0.050171285388107625,-40.88
0,21,17,0.0402633996418966,-44.720000000000006
0,21,18,0.031045158143727113,-48.56000000000001
0,21,19,0.022998818816818457,-52.400000000000006
0,21,20,0.016369876692405656,-56.24000000000001
0,21,21,0.011194726943501033,-60.080000000000005
0,22,2,0.011194726943501033,14.38000000000001
0,22,3,0.016369876692405656,10.540000000000006
0,22,4,0.022998818816818457,6.700000000000003
0,22,5,0.031045158143727113,2.8599999999999994
0,22,6,0.0402633996418966,-0.980000000000004
0,22,7,0.050171285388107625,-4.82
0,22,8,0.06006593399678201,-8.659999999999997
0,22,9,0.06909227008038593,-12.5
0,22,10,0.07635876755667072,-16.339999999999996
0,22,11,0.08108053004083508,-20.180000000000007
0,22,12,0.08271846539773957,-24.019999999999996
0,22,13,0.08108053004083508,-27.86
0,22,14,0.07635876755667072,-31.700000000000003
0,22,15,0.06909227008038593,-35.540000000000006
0,22,16,0.06006593399678201,-39.379999999999995
0,22,17,0.050171285388107625,-43.22
0,22,18,0.0402633996418966,-47.06
0,22,19,0.031045158143727113,-50.900000000000006
0,22,20,0.022998818816818457,-54.74000000000001
0,22,21,0.016369876692405656,-58.58
0,22,22,0.011194726943501033,-62.42
0,23,3,0.011194726943501033,12.040000000000006
0,23,4,0.016369876692405656,8.200000000000003
0,23,5,0.022998818816818457,4.359999999999999
0,23,6,0.031045158143727113,0.519999999999996
0,23,7,0.0402633996418966,-3.3200000000000074
0,23,8,0.050171285388107625,-7.160000000000004
0,23,9,0.06006593399678201,-11
0,23,10,0.06909227008038593,-14.840000000000003
0,23,11,0.07635876755667072,-18.68
0,23,12,0.08108053004083508,-22.52000000000001
0,23,13,0.08271846539773957,-26.36
0,23,14,0.08108053004083508,-30.199999999999996
0,23,15,0.07635876755667072,-34.040000000000006
0,23,16,0.06909227008038593,-37.88
0,23,17,0.06006593399678201,-41.72000000000001
0,23,18,0.050171285388107625,-45.56
0,23,19,0.0402633996418966,-49.4
0,23,20,0.031045158143727113,-53.24000000000001
0,23,21,0.022998818816818457,-57.08
0,23,22,0.016369876692405656,-60.92000000000001
0,23,23,0.011194726943501033,-64.76
0,24,4,0.011194726943501033,9.700000000000017
0,24,5,0.016369876692405656,5.859999999999999
0,24,6,0.022998818816818457,2.0200000000000102
0,24,7,0.031045158143727113,-1.8200000000000074
0,24,8,0.0402633996418966,-5.659999999999997
0,24,9,0.050171285388107625,-9.499999999999993
0,24,10,0.06006593399678201,-13.340000000000003
0,24,11,0.06909227008038593,-17.179999999999993
0,24,12,0.07635876755667072,-21.020000000000003
0,24,13,0.08108053004083508,-24.86
0,24,14,0.08271846539773957,-28.69999999999999
0,24,15,0.08108053004083508,-32.54
0,24,16,0.07635876755667072,-36.379999999999995
0,24,17,0.06909227008038593,-40.220000000000006
0,24,18,0.06006593399678201,-44.06
0,24,19,0.050171285388107625,-47.89999999999999
0,24,20,0.0402633996418966,-51.74
0,24,21,0.031045158143727113,-55.58
0,24,22,0.022998818816818457,-59.42
0,24,23,0.016369876692405656,-63.26
0,24,24,0.011194726943501033,-67.1
0,25,5,0.011194726943501033,7.359999999999999
0,25,6,0.016369876692405656,3.519999999999996
0,25,7,0.022998818816818457,-0.3200000000000074
0,25,8,0.031045158143727113,-4.160000000000011
0,25,9,0.0402633996418966,-8
0,25,10,0.050171285388107625,-11.84000000000001
0,25,11,0.06006593399678201,-15.680000000000007
0,25,12,0.06909227008038593,-19.52000000000001
0,25,13,0.07635876755667072,-23.360000000000007
0,25,14,0.08108053004083508,-27.200000000000003
0,25,15,0.08271846539773957,-31.040000000000006
0,25,16,0.08108053004083508,-34.88
0,25,17,0.07635876755667072,-38.72000000000001
0,25,18,0.06909227008038593,-42.56000000000001
0,25,19,0.06006593399678201,-46.400000000000006
0,25,20,0.050171285388107625,-50.24000000000001
0,25,21,0.0402633996418966,-54.080000000000005
0,25,22,0.031045158143727113,-57.920000000000016
0,25,23,0.022998818816818457,-61.760000000000005
0,25,24,0.016369876692405656,-65.60000000000001
0,25,25,0.011194726943501033,-69.44000000000001
0,26,6,0.011194726943501033,5.02000000000001
0,26,7,0.016369876692405656,1.1799999999999926
0,26,8,0.022998818816818457,-2.6599999999999966
0,26,9,0.031045158143727113,-6.5
0,26,10,0.0402633996418966,-10.340000000000003
0,26,11,0.050171285388107625,-14.18
0,26,12,0.06006593399678201,-18.02000000000001
0,26,13,0.06909227008038593,-21.86
0,26,14,0.07635876755667072,-25.699999999999996
0,26,15,0.08108053004083508,-29.540000000000006
0,26,16,0.08271846539773957,-33.379999999999995
0,26,17,0.08108053004083508,-37.220000000000006
0,26,18,0.07635876755667072,-41.06
0,26,19,0.06909227008038593,-44.9
0,26,20,0.06006593399678201,-48.74000000000001
0,26,21,0.050171285388107625,-52.58
0,26,22,0.0402633996418966,-56.42000000000001
0,26,23,0.031045158143727113,-60.260000000000005
0,26,24,0.022998818816818457,-64.1
0,26,25,0.016369876692405656,-67.94000000000001
0,26,26,0.011194726943501033,-71.78
0,27,7,0.011194726943501033,2.680000000000007
0,27,8,0.016369876692405656,-1.1599999999999966
0,27,9,0.022998818816818457,-4.999999999999986
0,27,10,0.031045158143727113,-8.840000000000003
0,27,11,0.0402633996418966,-12.679999999999993
0,27,12,0.050171285388107625,-16.520000000000003
0,27,13,0.06006593399678201,-20.36
0,27,14,0.06909227008038593,-24.19999999999999
0,27,15,0.07635876755667072,-28.04
0,27,16,0.08108053004083508,-31.879999999999995
0,27,17,0.08271846539773957,-35.72
0,27,18,0.08108053004083508,-39.559999999999995
0,27,19,0.07635876755667072,-43.39999999999999
0,27,20,0.06909227008038593,-47.24
0,27,21,0.06006593399678201,-51.08
0,27,22,0.050171285388107625,-54.92
0,27,23,0.0402633996418966,-58.76
0,27,24,0.031045158143727113,-62.599999999999994
0,27,25,0.022998818816818457,-66.44
0,27,26,0.016369876692405656,-70.28
0,27,27,0.011194726943501033,-74.12
0,28,8,0.011194726943501033,0.3400000000000176
0,28,9,0.016369876692405656,-3.499999999999986
0,28,10,0.022998818816818457,-7.339999999999989
0,28,11,0.031045158143727113,-11.179999999999993
0,28,12,0.0402633996418966,-15.019999999999996
0,28,13,0.050171285388107625,-18.859999999999992
0,28,14,0.06006593399678201,-22.69999999999999
0,28,15,0.06909227008038593,-26.539999999999992
0,28,16,0.07635876755667072,-30.37999999999999
0,28,17,0.08108053004083508,-34.22
0,28,18,0.08271846539773957,-38.05999999999999
0,28,19,0.08108053004083508,-41.899999999999984
0,28,20,0.07635876755667072,-45.739999999999995
0,28,21,0.06909227008038593,-49.57999999999999
0,28,22,0.06006593399678201,-53.42
0,28,23,0.050171285388107625,-57.25999999999999
0,28,24,0.0402633996418966,-61.09999999999999
0,28,25,0.031045158143727113,-64.94
0,28,26,0.022998818816818457,-68.77999999999999
0,28,27,0.016369876692405656,-72.62
0,28,28,0.011194726943501033,-76.46
0,29,9,0.011194726943501033,-1.9999999999999858
0,29,10,0.016369876692405656,-5.840000000000003
0,29,11,0.022998818816818457,-9.679999999999993
0,29,12,0.031045158143727113,-13.52000000000001
0,29,13,0.0402633996418966,-17.36
0,29,14,0.050171285388107625,-21.199999999999996
0,29,15,0.06006593399678201,-25.040000000000006
0,29,16,0.06909227008038593,-28.879999999999995
0,29,17,0.07635876755667072,-32.720000000000006
0,29,18,0.08108053004083508,-36.56
0,29,19,0.08271846539773957,-40.39999999999999
0,29,20,0.08108053004083508,-44.24
0,29,21,0.07635876755667072,-48.08
0,29,22,0.06909227008038593,-51.92000000000001
0,29,23,0.06006593399678201,-55.760000000000005
0,29,24,0.050171285388107625,-59.599999999999994
0,29,25,0.0402633996418966,-63.440000000000005
0,29,26,0.031045158143727113,-67.28
0,29,27,0.022998818816818457,-71.12
0,29,28,0.016369876692405656,-74.96000000000001
0,29,29,0.011194726943501033,-78.8
0,30,10,0.011194726943501033,-4.339999999999989
0,30,11,0.016369876692405656,-8.179999999999993
0,30,12,0.022998818816818457,-12.019999999999996
0,30,13,0.031045158143727113,-15.86
0,30,14,0.0402633996418966,-19.69999999999999
0,30,15,0.050171285388107625,-23.54
0,30,16,0.06006593399678201,-27.379999999999995
0,30,17,0.06909227008038593,-31.22
0,30,18,0.07635876755667072,-35.059999999999995
0,30,19,0.08108053004083508,-38.89999999999999
0,30,20,0.08271846539773957,-42.739999999999995
0,30,21,0.08108053004083508,-46.57999999999999
0,30,22,0.07635876755667072,-50.42
0,30,23,0.06909227008038593,-54.26
0,30,24,0.06006593399678201,-58.099999999999994
0,30,25,0.050171285388107625,-61.94
0,30,26,0.0402633996418966,-65.78
0,30,27,0.031045158143727113,-69.62
0,30,28,0.022998818816818457,-73.46
0,30,29,0.016369876692405656,-77.3
0,30,30,0.011194726943501033,-81.14
0,31,11,0.011194726943501033,-6.679999999999993
0,31,12,0.016369876692405656,-10.52000000000001
0,31,13,0.022998818816818457,-14.36
0,31,14,0.031045158143727113,-18.200000000000003
0,31,15,0.0402633996418966,-22.040000000000006
0,31,16,0.050171285388107625,-25.880000000000003
0,31,17,0.06006593399678201,-29.720000000000013
0,31,18,0.06909227008038593,-33.56
0,31,19,0.07635876755667072,-37.4
0,31,20,0.08108053004083508,-41.24000000000001
0,31,21,0.08271846539773957,-45.08
0,31,22,0.08108053004083508,-48.92000000000001
0,31,23,0.07635876755667072,-52.760000000000005
0,31,24,0.06909227008038593,-56.6
0,31,25,0.06006593399678201,-60.44000000000001
0,31,26,0.050171285388107625,-64.28
0,31,27,0.0402633996418966,-68.12
0,31,28,0.031045158143727113,-71.96000000000001
0,31,29,0.022998818816818457,-75.8
0,31,30,0.016369876692405656,-79.64000000000001
0,31,31,0.011194726943501033,-83.48
0,32,12,0.011194726943501033,-9.019999999999996
0,32,13,0.016369876692405656,-12.86
0,32,14,0.022998818816818457,-16.69999999999999
0,32,15,0.031045158143727113,-20.540000000000006
0,32,16,0.0402633996418966,-24.379999999999995
0,32,17,0.050171285388107625,-28.220000000000006
0,32,18,0.06006593399678201,-32.06
0,32,19,0.06909227008038593,-35.89999999999999
0,32,20,0.07635876755667072,-39.74
0,32,21,0.08108053004083508,-43.58
0,32,22,0.08271846539773957,-47.42
0,32,23,0.08108053004083508,-51.26
0,32,24,0.07635876755667072,-55.099999999999994
0,32,25,0.06909227008038593,-58.940000000000005
0,32,26,0.06006593399678201,-62.78
0,32,27,0.050171285388107625,-66.62
0,32,28,0.0402633996418966,-70.46000000000001
0,32,29,0.031045158143727113,-74.3
0,32,30,0.022998818816818457,-78.14
0,32,31,0.016369876692405656,-81.98
0,32,32,0.011194726943501033,-85.82000000000001
1,0,0,0.9888052730564989,-0.9600000000000001
1,0,1,0.011194726943501033,-4.8
1,1,0,0.9724353963640933,-5.449999999999999
1,1,1,0.016369876692405656,-9.290000000000001
1,1,2,0.011194726943501033,-13.13
1,2,0,0.9494365775472748,-3.9499999999999984
1,2,1,0.022998818816818457,-7.789999999999999
1,2,2,0.016369876692405656,-11.63
1,2,3,0.011194726943501033,-15.47
1,3,0,0.9183914194035478,-2.4499999999999993
1,3,1,0.031045158143727113,-6.290000000000001
1,3,2,0.022998818816818457,-10.129999999999999
1,3,3,0.016369876692405656,-13.97
1,3,4,0.011194726943501033,-17.810000000000002
1,4,0,0.8781280197616512,-0.9499999999999991
1,4,1,0.0402633996418966,-4.789999999999999
1,4,2,0.031045158143727113,-8.63
1,4,3,0.022998818816818457,-12.469999999999999
1,4,4,0.016369876692405656,-16.310000000000002
1,4,5,0.011194726943501033,-20.150000000000002
1,5,0,0.8279567343735437,0.5500000000000006
1,5,1,0.050171285388107625,-3.289999999999999
1,5,2,0.0402633996418966,-7.129999999999999
1,5,3,0.031045158143727113,-10.97
1,5,4,0.022998818816818457,-14.810000000000002
1,5,5,0.016369876692405656,-18.65
1,5,6,0.011194726943501033,-22.490000000000002
1,6,0,0.7678908003767615,2.050000000000001
1,6,1,0.06006593399678201,-1.7899999999999991
1,6,2,0.050171285388107625,-5.6299999999999955
1,6,3,0.0402633996418966,-9.469999999999999
1,6,4,0.031045158143727113,-13.31
1,6,5,0.022998818816818457,-17.15
1,6,6,0.016369876692405656,-20.990000000000002
1,6,7,0.011194726943501033,-24.83
1,7,0,0.6987985302963756,3.55
1,7,1,0.06909227008038593,-0.2900000000000027
1,7,2,0.06006593399678201,-4.129999999999999
1,7,3,0.050171285388107625,-7.969999999999999
1,7,4,0.0402633996418966,-11.810000000000002
1,7,5,0.031045158143727113,-15.65
1,7,6,0.022998818816818457,-19.490000000000002
1,7,7,0.016369876692405656,-23.33
1,7,8,0.011194726943501033,-27.17
1,8,0,0.6224397627397048,5.050000000000002
1,8,1,0.07635876755667072,1.2099999999999973
1,8,2,0.06909227008038593,-2.6300000000000026
1,8,3,0.06006593399678201,-6.470000000000002
1,8,4,0.050171285388107625,-10.310000000000002
1,8,5,0.0402633996418966,-14.150000000000002
1,8,6,0.031045158143727113,-17.990000000000002
1,8,7,0.022998818816818457,-21.830000000000002
1,8,8,0.016369876692405656,-25.67
1,8,9,0.011194726943501033,-29.510000000000005
1,9,0,0.5413592326988697,6.549999999999998
1,9,1,0.08108053004083508,2.710000000000001
1,9,2,0.07635876755667072,-1.1300000000000026
1,9,3,0.06909227008038593,-4.970000000000006
1,9,4,0.06006593399678201,-8.810000000000006
1,9,5,0.050171285388107625,-12.650000000000006
1,9,6,0.0402633996418966,-16.490000000000002
1,9,7,0.031045158143727113,-20.330000000000005
1,9,8,0.022998818816818457,-24.170000000000005
1,9,9,0.016369876692405656,-28.010000000000005
1,9,10,0.011194726943501033,-31.850000000000005
1,10,0,0.45864076730113024,8.049999999999997
1,10,1,0.08271846539773957,4.210000000000008
1,10,2,0.08108053004083508,0.37000000000000455
1,10,3,0.07635876755667072,-3.469999999999999
1,10,4,0.06909227008038593,-7.310000000000002
1,10,5,0.06006593399678201,-11.150000000000002
1,10,6,0.050171285388107625,-14.989999999999995
1,10,7,0.0402633996418966,-18.83
1,10,8,0.031045158143727113,-22.67
1,10,9,0.022998818816818457,-26.51
1,10,10,0.016369876692405656,-30.35
1,10,11,0.011194726943501033,-34.19
1,11,0,0.3775602372602951,9.549999999999997
1,11,1,0.08108053004083508,5.710000000000001
1,11,2,0.08271846539773957,1.8700000000000045
1,11,3,0.08108053004083508,-1.9699999999999989
1,11,4,0.07635876755667072,-5.810000000000002
1,11,5,0.06909227008038593,-9.650000000000006
1,11,6,0.06006593399678201,-13.489999999999998
1,11,7,0.050171285388107625,-17.33
1,11,8,0.0402633996418966,-21.17
1,11,9,0.031045158143727113,-25.010000000000005
1,11,10,0.022998818816818457,-28.850000000000005
1,11,11,0.016369876692405656,-32.69
1,11,12,0.011194726943501033,-36.53
1,12,0,0.30120146970362444,11.049999999999997
1,12,1,0.07635876755667072,7.210000000000001
1,12,2,0.08108053004083508,3.3699999999999974
1,12,3,0.08271846539773957,-0.46999999999999886
1,12,4,0.08108053004083508,-4.310000000000002
1,12,5,0.07635876755667072,-8.150000000000006
1,12,6,0.06909227008038593,-11.990000000000002
1,12,7,0.06006593399678201,-15.830000000000002
1,12,8,0.050171285388107625,-19.67
1,12,9,0.0402633996418966,-23.510000000000005
1,12,10,0.031045158143727113,-27.35000000000001
1,12,11,0.022998818816818457,-31.19
1,12,12,0.016369876692405656,-35.03
1,12,13,0.011194726943501033,-38.870000000000005
1,13,0,0.2321091996232385,12.549999999999988
1,13,1,0.06909227008038593,8.71
1,13,2,0.07635876755667072,4.8699999999999974
1,13,3,0.08108053004083508,1.029999999999994
1,13,4,0.08271846539773957,-2.8100000000000023
1,13,5,0.08108053004083508,-6.650000000000006
1,13,6,0.07635876755667072,-10.490000000000002
1,13,7,0.06909227008038593,-14.330000000000005
1,13,8,0.06006593399678201,-18.170000000000005
1,13,9,0.050171285388107625,-22.010000000000005
1,13,10,0.0402633996418966,-25.85000000000001
1,13,11,0.031045158143727113,-29.690000000000005
1,13,12,0.022998818816818457,-33.53
1,13,13,0.016369876692405656,-37.370000000000005
1,13,14,0.011194726943501033,-41.21000000000001
1,14,0,0.1720432656264565,14.049999999999997
1,14,1,0.06006593399678201,10.21
1,14,2,0.06909227008038593,6.3700000000000045
1,14,3,0.07635876755667072,2.530000000000001
1,14,4,0.08108053004083508,-1.3100000000000023
1,14,5,0.08271846539773957,-5.149999999999999
1,14,6,0.08108053004083508,-8.989999999999995
1,14,7,0.07635876755667072,-12.829999999999998
1,14,8,0.06909227008038593,-16.67
1,14,9,0.06006593399678201,-20.51
1,14,10,0.050171285388107625,-24.35
1,14,11,0.0402633996418966,-28.189999999999998
