idstatefrom,idaction,idstateto,probability,reward
8,0,1,0.06909227008038593,27.63
8,0,2,0.06006593399678201,23.790000000000003
8,0,3,0.050171285388107625,19.950000000000003
8,0,4,0.0402633996418966,15.930000000000001
8,0,5,0.031045158143727113,11.91
8,0,6,0.022998818816818457,7.890000000000001
8,0,7,0.016369876692405656,3.87
8,0,8,0.011194726943501033,-0.15
8,1,0,0.6224397627397048,26.980000000000008
8,1,1,0.07635876755667072,23.14
8,1,2,0.06909227008038593,19.299999999999997
8,1,3,0.06006593399678201,15.46
8,1,4,0.050171285388107625,11.440000000000003
8,1,5,0.0402633996418966,7.42
8,1,6,0.031045158143727113,3.4000000000000004
8,1,7,0.022998818816818457,-0.6199999999999992
8,1,8,0.016369876692405656,-4.640000000000001
8,1,9,0.011194726943501033,-8.66
8,2,0,0.5413592326988697,28.480000000000015
8,2,1,0.08108053004083508,24.64
8,2,2,0.07635876755667072,20.8
8,2,3,0.06909227008038593,16.96
8,2,4,0.06006593399678201,12.940000000000001
8,2,5,0.050171285388107625,8.920000000000002
8,2,6,0.0402633996418966,4.9
8,2,7,0.031045158143727113,0.8800000000000008
8,2,8,0.022998818816818457,-3.1400000000000006
8,2,9,0.02756460363590669,-8.780446319292771
9,0,0,0.6224397627397048,35.46
9,0,1,0.07635876755667072,31.62
9,0,2,0.06909227008038593,27.78
9,0,3,0.06006593399678201,23.94
9,0,4,0.050171285388107625,19.92
9,0,5,0.0402633996418966,15.9
9,0,6,0.031045158143727113,11.88
9,0,7,0.022998818816818457,7.86
9,0,8,0.016369876692405656,3.8400000000000003
9,0,9,0.011194726943501033,-0.18
9,1,0,0.5413592326988697,30.970000000000017
9,1,1,0.08108053004083508,27.130000000000003
9,1,2,0.07635876755667072,23.29
9,1,3,0.06909227008038593,19.45
9,1,4,0.06006593399678201,15.430000000000001
9,1,5,0.050171285388107625,11.410000000000002
9,1,6,0.0402633996418966,7.390000000000001
9,1,7,0.031045158143727113,3.370000000000001
9,1,8,0.022998818816818457,-0.6500000000000004
9,1,9,0.02756460363590669,-6.29044631929277
9,2,0,0.45864076730113024,32.47
9,2,1,0.08271846539773957,28.630000000000003
9,2,2,0.08108053004083508,24.790000000000003
9,2,3,0.07635876755667072,20.950000000000003
9,2,4,0.06909227008038593,16.93
9,2,5,0.06006593399678201,12.91
9,2,6,0.050171285388107625,8.890000000000002
9,2,7,0.0402633996418966,4.870000000000001
9,2,8,0.031045158143727113,0.8499999999999996
9,2,9,0.050563422452725146,-6.228529694196005
